"CustomerID";"HotelID"
13808;19462
13846;19462
14439;19462
14447;19462
5486;19463
5486;19464
5487;19465
5487;19466
5487;19467
13501;19467
5487;19468
5487;19469
5487;19470
5488;19471
5488;19472
12716;19472
13808;19472
13846;19472
5485;19473
12548;19473
5488;19475
5519;19476
12007;19476
5519;19477
12716;19477
13808;19477
13850;19477
14439;19477
14447;19477
5519;19478
5519;19479
5519;19480
5519;19481
5520;19482
5789;19482
12742;19482
5520;19483
12507;19483
12578;19483
12716;19483
12739;19483
13808;19483
13850;19483
14065;19483
14439;19483
14447;19483
5520;19484
12578;19484
12742;19484
14065;19484
5520;19485
14065;19486
5520;19487
5789;19487
12226;19487
12742;19487
5521;19488
14021;19488
5521;19489
12743;19489
14021;19489
5521;19490
14021;19490
5521;19491
14021;19491
5521;19492
14021;19492
5521;19493
14021;19493
5523;19494
5527;19494
5522;19495
5526;19495
12507;19495
5522;19496
5522;19498
5526;19498
12640;19498
12644;19498
14022;19498
5522;19499
11790;19500
5523;19501
5524;19502
12403;19503
12716;19503
13808;19503
13848;19503
14440;19503
14447;19503
5524;19504
12644;19504
14022;19504
5523;19505
5526;19505
5526;19507
12507;19507
12716;19507
13808;19507
13848;19507
14022;19507
14439;19507
14444;19507
5523;19508
5526;19509
12640;19509
14022;19509
5522;19510
14022;19510
5527;19512
5527;19513
5527;19514
12640;19514
14022;19514
5527;19515
5527;19516
5522;19517
5526;19517
12640;19517
5528;19518
11815;19518
5528;19519
12716;19519
13808;19519
13850;19519
14439;19519
14447;19519
5528;19520
5528;19521
5528;19522
5528;19523
5529;19524
5529;19525
5529;19526
12318;19526
5529;19527
5529;19528
5529;19529
5530;19530
5530;19531
12472;19531
12716;19531
13808;19531
13850;19531
14439;19531
14447;19531
5530;19532
5530;19533
5530;19534
5530;19535
5643;19536
12511;19537
12716;19537
13808;19537
13850;19537
14439;19537
14447;19537
5643;19538
5643;19540
5643;19541
5643;19542
5645;19544
12716;19544
13808;19544
13850;19544
14439;19544
14447;19544
5645;19546
5645;19548
5647;19550
12716;19550
13808;19550
13850;19550
14439;19550
14447;19550
5647;19552
5647;19553
11994;19553
5649;19555
12511;19555
12686;19555
12716;19555
13808;19555
13850;19555
14439;19555
14447;19555
5649;19557
5649;19559
5651;19561
12716;19561
13808;19561
13850;19561
14440;19561
14447;19561
5651;19562
5651;19563
5652;19565
5652;19566
12716;19566
13808;19566
13850;19566
14439;19566
14444;19566
5652;19567
5652;19568
5652;19569
5652;19570
5654;19571
12716;19572
13808;19572
13850;19572
14439;19572
14447;19572
5654;19573
5654;19575
5654;19576
12902;19576
5654;19577
5656;19578
5656;19579
12716;19579
13808;19579
13850;19579
5656;19580
5656;19581
5656;19582
5656;19583
13644;19583
5656;19584
5656;19585
13644;19585
5658;19586
5658;19587
12511;19587
12716;19587
13808;19587
13850;19587
5658;19588
5658;19589
5658;19590
5658;19591
12071;19591
5660;19592
5661;19592
12067;19592
13272;19592
5661;19593
12685;19593
13808;19593
13850;19593
14439;19593
14447;19593
5660;19594
5661;19594
5661;19595
5660;19596
5661;19596
5661;19597
5451;19598
5451;19599
12716;19599
13808;19599
13849;19599
14439;19599
14447;19599
5450;19600
5447;19601
5451;19602
5452;19605
12431;19605
5452;19606
5452;19607
5452;19608
5453;19610
12716;19610
13808;19610
13849;19610
5747;19611
5453;19612
5452;19613
5454;19613
12431;19613
13431;19613
5454;19614
5454;19615
5454;19616
5453;19617
5444;19618
5456;19618
5454;19619
5449;19620
5455;19621
5455;19622
5455;19623
5449;19624
5456;19626
5456;19629
5457;19630
5457;19631
12716;19631
13808;19631
13849;19631
14439;19631
14444;19631
5457;19632
5448;19633
5457;19634
13640;19634
5457;19635
13640;19635
5458;19636
5458;19637
12510;19637
12685;19637
13808;19637
13849;19637
14439;19637
14447;19637
5458;19638
5458;19639
5458;19640
5459;19641
5459;19642
12716;19642
13808;19642
13849;19642
14439;19642
14447;19642
5459;19643
5459;19644
5459;19645
5459;19646
5460;19648
13431;19648
5460;19649
5747;19649
13431;19649
5456;19650
13431;19650
5460;19651
5453;19652
5441;19653
5441;19654
12716;19654
13808;19654
13847;19654
14439;19654
14447;19654
5441;19655
5442;19656
5443;19656
5442;19657
5443;19658
5442;19659
5442;19660
5441;19661
5441;19662
5442;19663
5442;19664
5443;19665
5443;19666
12716;19666
13808;19666
13847;19666
5443;19667
5441;19668
5443;19670
5444;19671
5444;19672
5453;19673
5444;19674
5444;19675
5444;19676
5445;19677
5445;19678
12716;19678
13808;19678
13849;19678
14439;19678
14447;19678
5445;19679
5447;19681
5447;19682
5446;19683
5446;19684
5446;19685
5446;19686
12348;19686
5446;19687
5447;19688
5447;19689
12716;19689
13808;19689
13849;19689
14439;19689
14447;19689
5451;19690
5447;19691
5445;19692
5445;19693
5451;19693
5448;19694
5743;19694
5448;19695
5448;19696
5448;19697
5457;19698
5449;19699
5449;19700
12716;19700
13808;19700
13849;19700
5449;19702
5455;19703
5449;19704
5739;19704
5450;19705
5450;19706
5450;19707
5451;19708
5445;19709
5450;19709
5450;19710
11584;19710
5431;19711
13581;19711
5431;19712
12716;19712
13581;19712
13808;19712
13848;19712
14439;19712
14447;19712
5431;19713
13581;19713
5431;19714
5431;19715
5432;19716
5432;19717
5432;19718
5432;19719
5432;19720
5433;19721
5433;19722
12716;19722
13808;19722
13848;19722
14439;19722
14447;19722
5433;19723
5433;19724
5434;19725
5434;19726
5437;19727
5434;19728
5435;19729
5435;19730
12716;19730
13808;19730
13848;19730
14439;19730
14447;19730
5435;19732
5436;19733
5437;19733
5436;19734
5436;19735
5436;19736
11935;19737
12716;19737
13808;19737
13848;19737
14439;19737
14447;19737
5437;19738
12716;19738
13808;19738
13848;19738
14439;19738
14447;19738
5434;19739
5437;19740
5438;19741
5438;19742
5435;19743
5438;19743
5438;19744
5674;19745
5439;19746
12716;19746
13808;19746
13850;19746
14439;19746
14447;19746
5439;19747
5439;19748
5674;19749
5440;19750
5440;19751
5440;19752
11820;19752
13713;19752
5440;19753
5440;19754
11820;19754
4026;19755
5471;19755
12624;19755
5471;19756
5471;19757
4026;19758
5471;19758
5471;19759
4026;19760
4027;19760
5471;19760
3954;19761
5472;19761
5472;19762
12450;19762
12716;19762
13808;19762
13846;19762
14439;19762
14447;19762
3954;19763
5472;19763
5472;19764
5472;19765
5472;19766
5473;19767
5473;19768
5473;19769
13135;19769
5473;19770
5473;19771
5473;19772
5474;19773
13508;19773
5474;19774
12716;19774
13508;19774
13808;19774
13846;19774
14439;19774
14447;19774
9723;19775
13075;19775
13508;19775
5474;19777
5474;19778
13075;19778
13508;19778
5475;19779
5475;19780
5475;19781
12350;19784
12902;19784
5476;19785
5476;19786
12450;19786
12716;19786
13808;19786
13846;19786
14439;19786
14447;19786
5476;19787
5476;19788
13282;19788
5476;19789
5476;19790
13282;19790
5476;19791
5477;19793
12716;19793
13808;19793
13846;19793
14440;19793
14447;19793
5477;19794
5477;19795
5477;19796
5477;19797
5478;19798
5478;19799
12450;19799
12716;19799
13808;19799
13846;19799
14447;19799
5478;19800
5478;19801
13147;19801
5478;19802
5478;19803
5509;19804
5509;19805
5509;19806
5513;19807
5509;19808
5509;19809
5510;19810
5510;19811
12716;19811
13808;19811
13849;19811
14439;19811
14447;19811
5510;19812
5510;19814
5511;19816
5511;19817
5511;19820
5511;19821
5512;19822
5512;19823
12716;19823
13808;19823
13849;19823
14439;19823
14447;19823
5512;19824
5512;19825
5512;19826
5512;19827
5509;19828
5513;19829
5513;19830
5513;19831
5513;19832
5513;19833
5514;19834
5514;19835
12469;19835
12685;19835
13808;19835
13849;19835
14439;19835
14447;19835
5514;19836
5514;19837
5514;19838
12394;19838
5514;19839
5515;19840
5515;19841
13851;19841
5499;19842
5515;19844
5516;19846
5516;19847
12716;19847
13808;19847
13849;19847
14439;19847
14447;19847
5516;19848
5516;19849
5516;19850
5516;19851
5517;19852
5518;19852
5517;19853
5517;19854
13220;19854
5517;19855
5517;19856
5517;19857
5518;19857
5518;19859
12716;19859
13808;19859
13849;19859
5518;19860
5518;19861
5518;19863
5541;19865
5541;19866
5541;19867
5541;19868
5541;19869
5542;19870
5542;19871
12473;19871
13808;19871
5542;19872
5542;19873
5542;19874
5542;19875
5543;19876
5543;19877
5543;19878
5543;19879
5543;19880
14477;19880
5543;19881
5544;19882
5544;19883
12473;19883
12783;19883
13808;19883
13848;19883
14439;19883
14447;19883
5544;19884
5544;19885
5544;19886
5544;19887
5545;19888
5545;19889
12192;19889
5545;19890
5545;19891
12192;19891
5545;19892
12192;19892
12319;19892
5545;19893
12192;19893
5546;19894
5546;19895
12716;19895
13808;19895
13848;19895
5546;19896
5546;19897
5546;19898
5546;19899
5546;19900
5547;19901
13286;19901
5547;19902
12484;19902
12716;19902
13208;19902
13286;19902
13315;19902
13808;19902
13846;19902
5547;19903
5547;19904
5547;19905
13286;19905
5548;19907
13597;19907
5548;19908
12638;19908
12716;19908
13808;19908
13846;19908
14439;19908
14447;19908
5548;19910
5548;19911
5548;19912
5549;19913
5549;19914
12484;19914
12783;19914
13286;19914
13808;19914
13846;19914
14439;19914
14447;19914
5719;19915
13286;19915
13292;19915
5549;19916
5549;19917
5719;19917
13286;19917
13292;19917
5549;19918
5550;19919
11785;19919
5550;19920
5550;19921
11785;19921
5550;19922
5722;19922
8444;19922
12325;19922
5550;19923
11785;19923
5550;19924
5551;19925
5720;19925
5495;19926
5551;19926
5551;19927
5495;19928
5551;19928
5720;19928
12484;19928
13808;19928
13846;19928
5551;19929
5551;19930
5552;19931
5552;19932
5552;19933
5552;19934
5552;19935
5552;19936
5553;19937
5725;19937
5553;19938
5553;19940
5553;19942
5554;19944
5554;19945
5554;19946
5554;19947
5554;19948
5555;19949
5555;19950
5555;19951
5555;19952
5555;19953
5555;19954
5556;19955
5626;19956
5556;19957
5556;19958
5626;19958
5556;19959
5556;19960
5557;19961
5558;19961
5557;19962
5557;19963
5557;19964
5557;19965
5638;19965
5557;19966
5558;19966
5558;19968
5558;19969
5558;19970
5558;19972
5559;19973
5559;19974
5559;19976
5559;19978
5560;19979
14132;19979
5560;19980
5646;19980
12478;19980
5560;19981
5560;19982
5560;19983
5566;19984
5561;19986
5561;19987
5559;19988
5561;19988
5561;19989
5561;19990
5562;19991
5562;19992
12182;19992
5562;19993
5562;19994
5562;19995
5562;19996
5638;19996
5563;19997
5563;19998
11781;19998
12478;19998
12685;19998
13808;19998
13846;19998
5563;19999
11781;19999
5563;20000
5563;20001
5563;20002
5564;20003
5564;20005
5564;20006
5648;20006
5564;20007
5564;20008
5565;20009
5565;20010
5640;20010
5565;20011
12077;20011
5565;20012
5641;20013
5565;20014
5566;20015
5566;20016
5566;20017
5566;20018
5560;20019
5566;20020
4649;20021
5567;20021
5567;20022
5567;20024
5567;20025
5567;20026
5568;20027
5568;20028
5568;20029
5568;20030
5568;20031
5568;20032
5569;20033
5569;20034
5569;20035
5569;20036
5653;20036
5569;20038
5570;20039
5570;20040
5570;20041
5570;20042
5570;20043
5570;20044
5571;20045
5571;20046
5571;20047
5572;20047
5571;20048
5571;20049
5571;20050
5572;20052
12438;20052
5572;20053
5572;20054
5572;20055
5572;20056
12442;20056
12686;20056
13808;20056
13850;20056
14439;20056
14447;20056
5573;20057
5573;20058
5573;20059
12765;20059
5573;20060
5573;20061
5573;20062
12765;20062
5574;20063
5574;20064
12108;20064
5574;20065
5574;20066
5574;20067
5574;20068
12442;20068
12686;20068
13808;20068
13847;20068
14439;20068
14447;20068
5575;20069
5575;20071
5575;20072
5737;20072
12126;20072
5575;20073
5575;20074
5576;20075
5576;20076
5659;20077
5576;20078
5576;20079
5576;20080
5577;20081
5577;20082
5577;20083
5577;20084
5577;20085
5577;20086
5578;20087
5578;20088
5578;20089
5579;20089
12622;20089
5578;20090
5578;20091
5578;20092
5582;20092
5579;20093
5582;20094
12622;20094
5579;20095
5582;20095
10237;20096
5579;20097
5579;20098
12622;20098
5580;20100
5580;20101
12086;20101
5580;20102
12086;20102
5580;20103
12086;20103
5580;20104
12622;20104
5581;20105
5581;20106
5581;20107
5581;20108
5581;20109
12716;20109
13808;20109
13849;20109
14439;20109
14447;20109
5581;20110
5582;20111
5582;20114
5579;20115
5582;20116
5583;20120
5583;20121
5583;20122
5584;20123
13222;20123
5584;20124
13222;20124
5584;20125
13222;20125
5584;20126
13222;20126
5584;20127
5584;20128
5585;20129
5585;20130
5585;20131
5585;20132
5585;20133
5585;20134
5586;20135
5586;20136
5586;20137
5586;20138
5586;20139
5586;20140
5587;20141
5593;20141
5587;20142
5587;20143
5595;20143
12397;20144
5587;20145
5587;20146
5588;20147
5588;20148
5588;20149
5588;20150
5588;20151
5589;20152
5589;20153
5589;20154
5698;20154
5589;20155
5589;20156
5589;20157
5590;20159
11903;20159
11905;20159
5595;20160
5592;20161
5591;20162
5591;20163
5591;20164
5591;20165
5591;20166
5591;20167
5592;20169
12488;20169
11849;20170
5692;20171
5694;20171
5700;20171
5592;20172
14093;20172
5594;20173
5593;20174
5593;20175
12411;20176
12506;20176
12686;20176
13808;20176
13850;20176
14439;20176
14447;20176
5593;20177
5692;20177
5593;20178
5593;20179
11876;20180
14483;20180
5594;20181
12488;20181
5587;20184
12429;20186
5595;20187
11905;20187
12570;20188
5595;20189
12685;20190
13808;20190
13850;20190
14439;20190
14447;20190
12397;20191
5596;20192
5596;20193
5596;20194
5596;20195
5596;20196
5596;20197
5597;20198
5597;20199
12139;20199
12139;20201
5597;20203
12139;20203
5598;20204
5389;20205
5598;20205
12441;20205
5598;20206
5389;20207
5598;20207
12441;20207
5598;20208
9177;20209
12569;20209
5599;20210
5599;20211
5599;20212
5604;20213
5599;20214
5599;20215
5600;20216
5600;20217
5600;20220
13470;20220
5600;20221
9711;20221
5601;20222
5601;20223
9888;20223
12483;20223
5601;20227
12213;20227
5602;20228
5602;20229
5602;20232
5603;20233
5603;20234
5603;20235
5603;20236
5603;20237
5604;20238
5604;20239
5604;20240
5599;20241
5604;20242
5604;20243
5605;20244
5605;20245
5605;20246
5605;20247
5387;20248
5605;20248
5605;20249
5606;20250
5606;20251
5606;20252
5606;20253
5606;20254
5606;20255
5612;20257
12988;20257
5607;20259
5607;20260
5607;20261
5608;20262
5608;20263
5611;20264
5608;20265
5608;20267
5609;20268
13875;20268
5609;20269
12496;20269
12716;20269
13808;20269
13847;20269
14439;20269
14444;20269
5609;20270
5609;20273
5610;20274
5610;20275
5610;20276
5610;20277
13560;20277
5610;20278
11673;20278
5610;20279
5611;20280
13875;20280
5611;20281
5611;20282
5611;20283
5608;20284
5611;20285
5612;20286
5612;20287
5612;20288
5612;20289
5612;20290
5607;20291
5613;20293
12275;20293
5614;20295
5613;20296
5614;20298
11817;20298
12496;20298
5614;20299
12565;20299
5613;20300
5614;20301
5614;20302
12565;20302
5615;20303
12564;20303
5615;20304
12496;20304
13808;20304
5615;20305
5615;20306
5615;20307
12565;20307
5615;20308
5616;20309
5616;20310
13606;20310
5616;20311
5616;20312
13606;20312
13822;20312
5616;20313
13606;20313
5616;20314
13606;20314
13822;20314
5617;20315
5617;20316
5617;20317
12249;20317
5617;20318
5617;20319
5620;20320
5618;20321
5618;20322
5618;20323
5618;20324
5721;20325
5618;20326
5619;20327
5005;20328
5619;20328
5619;20329
13286;20329
5619;20330
5619;20331
5620;20333
5620;20334
12249;20334
5620;20335
5620;20336
12249;20336
5620;20337
12249;20337
5617;20338
5489;20339
5621;20340
5621;20341
5621;20342
5621;20343
5621;20344
5622;20345
5622;20346
5622;20347
5622;20348
5497;20349
5622;20349
12549;20349
5622;20350
11851;20350
5492;20351
5624;20351
5623;20352
5624;20353
5624;20354
5623;20355
5623;20356
5491;20357
5624;20358
5623;20359
5623;20360
5624;20362
5625;20363
5625;20364
5496;20366
5625;20367
5625;20368
5626;20369
5626;20370
5556;20372
12484;20372
5626;20373
5626;20374
5627;20375
5627;20376
5630;20377
5627;20378
5627;20379
5627;20380
12289;20380
5628;20381
11793;20381
5628;20382
12685;20382
13808;20382
13846;20382
14439;20382
14444;20382
14505;20382
5628;20383
11793;20383
5628;20384
5628;20385
5628;20386
5629;20387
5629;20388
5629;20389
5629;20390
5629;20391
5630;20392
5630;20393
5627;20394
5630;20395
5630;20396
5630;20397
5631;20398
5634;20399
11958;20399
12558;20399
5631;20401
5631;20402
5631;20403
12078;20403
14122;20403
5632;20404
5632;20405
5632;20406
5632;20407
5632;20408
5632;20409
5633;20410
5633;20411
5633;20412
5633;20413
5633;20414
1773;20415
5631;20415
5634;20415
10082;20415
12078;20415
12376;20415
5634;20416
5634;20417
12078;20417
14122;20417
5631;20418
14122;20418
5634;20419
5634;20420
11958;20420
12078;20420
12376;20420
12558;20420
5635;20421
12079;20421
5635;20422
5635;20423
12079;20423
5635;20424
5635;20425
12079;20425
5635;20426
5636;20427
5636;20428
12447;20428
5636;20429
5636;20430
5636;20431
5636;20432
5637;20433
5637;20434
12478;20434
5637;20435
5637;20436
5637;20437
5637;20438
11899;20439
5638;20440
5638;20441
11899;20441
5638;20442
11899;20442
5639;20445
11781;20445
5639;20446
12478;20446
5639;20447
5639;20448
5639;20449
11781;20449
5639;20450
5640;20451
5640;20452
13206;20452
5640;20454
5640;20455
5640;20456
1672;20457
5641;20457
5641;20458
5565;20459
5641;20460
5641;20461
5650;20462
5642;20463
12526;20464
5642;20465
5642;20466
5642;20467
12420;20467
13577;20467
5559;20468
5564;20468
5644;20470
12478;20470
5644;20472
5644;20474
5646;20475
5646;20476
5646;20479
5648;20481
5561;20483
5642;20483
5648;20483
5648;20484
5648;20485
5650;20487
5650;20488
12478;20488
12685;20488
14440;20488
14444;20488
1672;20489
5650;20489
5650;20490
5650;20491
5641;20492
5653;20497
5734;20499
5655;20500
5655;20502
5655;20503
5655;20504
12442;20504
5657;20505
5657;20506
13227;20506
5657;20508
11579;20508
5657;20510
5659;20511
5659;20512
5576;20513
5659;20514
11791;20515
12578;20515
14065;20515
5659;20516
5660;20518
11863;20518
5660;20520
11863;20520
12807;20520
14181;20520
3740;20521
5660;20522
12442;20522
12686;20522
13808;20522
13847;20522
14439;20522
14447;20522
5662;20523
5662;20524
5662;20525
5662;20526
5662;20527
5662;20528
5662;20529
5663;20530
5663;20531
5663;20532
5663;20533
5663;20534
13714;20534
5663;20535
5664;20536
5664;20537
12409;20537
12512;20537
12686;20537
13808;20537
13850;20537
14439;20537
14444;20537
5664;20538
5664;20539
5664;20540
5665;20541
9615;20541
13408;20541
5665;20542
5665;20543
13408;20543
5665;20544
5665;20545
5665;20546
5666;20547
5666;20548
5667;20550
5667;20551
5668;20552
12082;20552
12407;20552
5668;20553
12512;20553
13408;20553
5668;20554
5668;20555
5668;20556
12082;20556
13408;20556
5668;20557
5669;20559
12563;20559
5670;20560
5670;20561
5670;20563
5671;20564
5671;20565
12512;20565
12686;20565
13808;20565
13850;20565
14439;20565
14447;20565
5671;20566
5671;20567
5671;20568
13235;20569
5701;20570
12490;20570
5701;20571
5701;20573
13200;20573
5702;20575
5702;20576
5702;20577
4876;20578
5702;20578
12559;20578
5702;20579
5702;20580
5703;20581
5703;20582
9635;20582
12490;20582
5703;20583
5703;20584
5703;20585
4812;20586
5704;20586
5709;20586
13819;20586
5704;20587
5704;20588
5704;20589
4812;20590
5704;20591
5705;20592
5705;20593
5705;20594
5705;20595
5705;20596
13169;20596
5709;20597
5706;20598
5706;20599
5704;20600
5707;20603
5707;20604
5707;20605
5707;20606
3360;20607
5707;20607
5707;20608
13168;20608
5708;20609
12490;20609
12716;20609
13808;20609
13846;20609
14439;20609
14447;20609
5708;20610
5708;20611
5708;20612
5708;20613
5709;20615
5706;20616
5709;20617
4878;20618
12611;20618
5710;20620
5710;20621
12490;20621
5710;20622
5710;20623
5710;20624
5713;20625
5711;20626
5711;20627
5711;20628
5711;20629
5713;20629
5711;20630
5712;20631
5712;20632
5712;20633
5712;20634
5712;20635
5712;20636
5713;20637
5713;20638
12467;20638
5711;20639
5713;20640
5713;20642
5714;20643
5714;20644
5714;20645
5714;20646
5714;20647
11802;20647
12332;20647
5714;20648
12332;20648
5715;20649
12293;20649
5715;20650
14433;20650
5717;20651
5718;20652
9062;20653
5715;20654
5716;20655
13322;20655
14431;20655
5716;20656
14431;20656
5716;20657
13322;20657
14431;20657
5716;20658
13322;20658
5716;20659
13322;20659
5716;20660
14431;20660
5718;20661
5717;20662
5718;20663
14433;20663
5718;20664
12293;20664
14433;20664
5717;20665
5717;20666
5715;20667
12293;20667
14433;20667
5717;20668
5715;20669
5715;20670
5718;20670
12293;20670
14433;20670
5718;20671
12293;20671
14433;20671
5719;20672
13286;20672
5719;20673
12484;20673
13286;20673
13292;20673
5549;20674
5719;20675
13286;20675
13292;20675
5719;20676
13286;20676
13292;20676
13596;20676
5495;20678
5720;20679
5720;20680
5495;20681
5720;20681
5720;20683
5721;20684
5721;20685
12484;20685
5721;20686
5721;20687
5618;20688
5721;20689
5722;20690
11785;20690
5722;20691
5722;20692
5722;20693
5722;20695
5726;20696
5723;20697
12686;20697
13808;20697
13846;20697
14439;20697
14447;20697
5723;20699
5726;20700
11916;20701
5724;20702
5725;20703
12686;20703
13808;20703
13846;20703
14439;20703
14447;20703
5724;20704
12385;20704
5723;20705
5553;20706
5724;20706
5553;20707
5725;20707
5723;20708
5726;20709
12686;20709
13808;20709
13846;20709
14439;20709
14447;20709
5726;20710
11851;20710
5723;20711
5723;20712
5726;20712
11851;20712
5726;20713
5727;20714
5727;20715
12686;20715
13808;20715
13849;20715
14439;20715
14447;20715
5727;20716
5727;20717
5727;20718
5727;20719
5728;20720
5728;20721
12686;20721
13808;20721
13849;20721
14439;20721
14447;20721
5728;20722
5729;20723
5728;20724
5729;20725
5729;20726
5729;20727
12686;20727
13808;20727
13849;20727
14439;20727
14447;20727
5728;20728
5729;20729
13826;20729
5728;20730
13826;20730
5729;20731
13826;20731
5672;20732
5672;20733
12686;20733
13808;20733
13850;20733
14439;20733
14447;20733
5672;20734
5672;20735
12361;20735
5672;20736
5672;20737
5673;20738
5673;20739
13808;20739
13850;20739
5673;20740
5673;20741
5674;20742
5674;20743
12454;20743
12686;20743
13808;20743
13850;20743
14439;20743
14447;20743
5674;20744
5439;20745
5670;20745
5439;20746
5674;20747
5675;20748
5675;20749
12686;20749
13808;20749
13850;20749
14439;20749
14447;20749
5675;20750
5675;20751
5675;20752
5676;20753
5676;20754
12686;20754
13808;20754
13850;20754
14439;20754
14447;20754
5676;20755
5677;20756
5677;20757
12512;20757
12686;20757
13808;20757
13850;20757
5677;20758
14293;20758
5677;20759
5677;20760
5678;20761
5678;20762
5678;20763
5682;20764
5678;20765
5679;20766
5669;20767
5679;20767
12686;20767
13808;20767
13850;20767
14439;20767
14447;20767
5669;20768
5679;20768
13480;20768
5679;20769
5679;20770
5679;20771
5680;20772
5680;20773
5680;20774
5680;20775
5680;20776
5681;20777
12302;20777
5681;20778
12302;20778
12686;20778
13808;20778
13850;20778
5681;20779
12302;20779
5681;20780
5681;20781
5681;20782
12302;20782
5682;20783
5682;20784
5682;20785
5682;20786
5678;20787
5683;20788
5683;20789
12686;20789
13808;20789
13850;20789
14439;20789
14447;20789
5683;20790
5683;20791
5683;20792
5667;20793
5684;20793
5684;20794
5684;20795
5684;20796
5684;20797
5685;20798
5685;20799
12686;20799
13808;20799
13850;20799
14439;20799
14447;20799
5685;20800
5685;20801
5685;20802
5686;20804
12104;20804
12361;20804
5686;20806
5686;20807
5686;20808
12104;20808
12245;20808
12361;20808
5687;20809
5669;20810
5687;20810
12686;20810
13808;20810
13850;20810
5687;20811
5687;20812
5688;20813
5688;20814
13808;20814
5688;20815
5687;20816
5689;20817
5689;20818
12686;20818
13808;20818
13850;20818
5689;20819
5689;20820
5689;20821
5690;20822
5690;20823
5690;20824
5690;20825
5690;20826
5691;20827
5691;20828
13808;20828
13850;20828
5691;20829
11906;20829
5691;20830
5691;20831
5691;20832
5692;20834
5592;20835
5692;20835
5692;20836
5700;20836
12400;20837
5594;20838
5693;20839
5693;20840
12686;20840
13808;20840
13850;20840
14439;20840
14447;20840
5693;20841
5693;20842
5693;20843
5693;20844
5694;20846
5694;20847
5700;20849
5694;20850
5695;20851
5695;20852
5695;20853
5695;20854
5695;20855
5695;20856
5696;20857
5696;20858
5696;20859
5696;20860
5696;20861
5697;20862
5697;20863
12686;20863
13808;20863
13850;20863
14439;20863
14447;20863
5697;20864
5697;20865
5697;20866
5697;20867
5698;20868
5698;20869
5698;20870
5698;20871
5698;20872
5692;20874
5699;20874
5699;20875
12716;20875
13808;20875
13850;20875
5592;20876
5699;20876
11907;20876
5590;20877
5595;20877
5699;20877
5592;20878
5699;20878
5699;20879
12310;20880
5700;20881
5594;20882
5595;20882
5700;20882
5694;20883
5700;20883
5694;20885
5758;20886
5758;20887
12112;20887
12498;20887
12686;20887
13808;20887
13849;20887
14439;20887
14447;20887
5758;20888
5758;20889
5758;20890
5759;20891
5759;20892
5759;20893
5759;20894
5759;20895
12509;20895
12686;20895
13808;20895
13849;20895
14439;20895
14447;20895
5760;20896
5760;20897
12686;20897
13808;20897
13849;20897
14439;20897
14447;20897
5760;20898
5760;20899
5761;20900
5761;20901
11425;20901
5761;20902
5761;20904
5764;20905
5762;20906
12686;20906
13808;20906
13849;20906
14439;20906
14447;20906
5763;20907
5762;20908
5762;20909
5762;20910
5762;20911
5763;20912
5764;20912
5763;20913
5762;20914
5763;20915
5763;20916
5764;20917
5764;20918
5764;20920
12686;20920
13808;20920
13849;20920
14439;20920
14447;20920
5762;20921
5764;20922
5763;20923
5763;20924
5765;20925
5765;20926
5765;20927
5765;20928
5765;20929
5766;20930
5766;20931
12686;20931
13808;20931
13849;20931
14439;20931
14447;20931
5766;20932
5766;20933
5766;20934
5767;20935
5767;20936
13284;20936
5767;20937
5767;20938
13284;20938
5767;20939
13284;20939
5768;20941
12686;20941
13808;20941
13849;20941
14439;20941
14447;20941
5774;20942
5770;20943
5768;20944
5768;20945
5769;20947
5769;20948
5769;20950
5777;20951
5770;20952
5768;20953
5770;20953
5768;20954
5770;20955
5774;20956
5771;20957
5771;20958
12686;20958
13808;20958
13849;20958
14439;20958
14447;20958
5771;20959
5771;20960
5771;20961
5772;20961
5771;20962
5772;20962
12451;20964
12686;20964
13808;20964
14439;20964
14447;20964
5772;20966
5773;20969
5773;20970
12686;20970
13808;20970
13849;20970
13910;20970
14439;20970
14447;20970
5773;20971
5773;20972
5773;20973
5776;20973
5777;20974
5774;20975
12686;20975
13808;20975
13849;20975
14439;20975
14447;20975
5774;20976
5777;20976
5768;20977
5777;20977
5774;20978
5775;20980
5775;20981
5775;20982
5775;20983
5775;20984
5775;20985
5776;20986
13910;20986
5776;20987
13808;20987
13849;20987
5776;20988
13910;20988
5776;20989
13910;20989
5776;20990
12547;20991
5770;20992
5777;20993
5774;20994
5769;20995
5770;20995
5769;20997
5777;20997
5778;20998
5778;20999
12493;20999
12686;20999
12716;20999
13632;20999
13808;20999
13846;20999
14439;20999
14447;20999
5778;21000
5778;21001
5778;21002
5779;21003
5779;21004
12686;21004
13808;21004
13846;21004
14439;21004
14447;21004
5779;21005
5779;21006
5779;21007
5780;21008
5780;21009
4031;21010
5780;21010
5780;21011
5781;21012
5781;21013
12686;21013
13808;21013
13846;21013
14439;21013
14447;21013
5781;21014
5781;21015
5781;21016
5782;21017
11809;21017
5782;21018
12717;21018
13808;21018
13846;21018
14439;21018
14447;21018
5782;21019
5782;21020
11809;21020
5782;21021
11809;21021
5783;21022
5783;21023
12577;21023
5783;21024
12577;21024
5783;21025
5783;21026
12577;21026
5480;21027
5784;21028
12493;21028
12686;21028
13808;21028
13846;21028
14440;21028
14444;21028
5784;21029
5784;21030
5784;21031
5785;21032
5785;21033
12686;21033
13808;21033
13846;21033
14439;21033
14447;21033
